sistema;classe;lc;rb;fe;lm;nfe;nlm;wmc;maxNest;cbo;lcom*;noc;dit;loc;nom;classification
jfreechart;org.jfree.experimental.chart.renderer.xy.XYSmoothLineAndShapeRenderer;0;0;1;1;2;1;23;2;10;0.0;0;4;102;4;FeLm
jfreechart;org.jfree.chart.renderer.category.WaterfallBarRenderer;0;0;1;1;1;1;54;4;16;0.68;0;4;226;15;FeLm
jfreechart;org.jfree.chart.renderer.category.StackedBarRenderer3D;0;0;1;1;3;2;66;3;17;0.78125;0;5;393;16;FeLm
jfreechart;org.jfree.chart.renderer.xy.XYStepRenderer;0;0;1;1;1;1;31;3;19;0.7777778;0;4;111;9;FeLm
jfreechart;org.jfree.chart.plot.CombinedDomainXYPlot;0;0;1;1;1;2;73;3;18;0.79;1;3;302;25;FeLm
jfreechart;org.jfree.chart.renderer.xy.SamplingXYLineRenderer;0;0;1;1;1;1;30;4;16;0.36363637;0;5;165;11;FeLm
jfreechart;org.jfree.chart.title.ImageTitle;0;0;1;1;3;1;29;1;10;0.18181819;0;3;129;11;FeLm
jfreechart;org.jfree.chart.renderer.category.LevelRenderer;0;0;1;1;1;1;36;2;16;0.8;0;3;169;15;FeLm
jfreechart;org.jfree.chart.renderer.category.LayeredBarRenderer;0;0;1;1;1;2;55;3;16;0.78571427;0;4;223;7;FeLm
jfreechart;org.jfree.data.time.MovingAverage;0;0;1;1;2;1;38;7;10;0.0;0;1;155;6;FeLm
jfreechart;org.jfree.chart.block.ColumnArrangement;0;0;1;1;6;1;42;4;9;0.78181815;0;1;170;11;FeLm
jfreechart;org.jfree.chart.plot.CombinedRangeXYPlot;0;0;1;1;1;2;69;3;18;0.78125;0;3;287;24;FeLm
jfreechart;org.jfree.chart.plot.CombinedDomainCategoryPlot;0;0;1;1;1;2;75;4;16;0.78125006;1;3;306;24;FeLm
jfreechart;org.jfree.chart.renderer.xy.XYBoxAndWhiskerRenderer;0;0;1;1;5;2;69;2;21;0.8086957;0;3;332;23;FeLm
jfreechart;org.jfree.chart.plot.CombinedRangeCategoryPlot;0;0;1;1;1;2;63;3;17;0.7368421;0;3;259;19;FeLm
jfreechart;org.jfree.chart.renderer.RendererUtilities;0;0;1;1;2;2;38;3;3;0.0;0;1;151;3;FeLm
jfreechart;org.jfree.chart.block.BorderArrangement;0;0;1;1;1;1;70;2;11;0.41666663;0;1;309;10;FeLm
jfreechart;org.jfree.chart.plot.WaferMapPlot;0;0;1;1;1;1;35;3;15;0.91538465;0;2;179;13;FeLm
jfreechart;org.jfree.data.statistics.BoxAndWhiskerCalculator;0;0;1;1;1;1;24;4;3;0.0;0;1;109;4;FeLm
jfreechart;org.jfree.chart.renderer.category.BoxAndWhiskerRenderer;0;0;1;1;4;2;93;3;21;0.8131868;0;3;411;26;FeLm
jfreechart;org.jfree.chart.renderer.xy.StackedXYBarRenderer;0;0;1;1;1;1;50;3;21;0.65;0;4;179;10;FeLm
jfreechart;org.jfree.experimental.swt.SWTUtils;0;0;1;1;5;1;45;3;16;0.82142854;0;1;190;14;FeLm
jmeter;org.apache.jmeter.protocol.jms.sampler.FixedQueueExecutor;0;0;1;1;1;1;8;2;6;0.125;0;1;44;2;FeLm
jmeter;org.apache.jmeter.protocol.jms.control.gui.JMSSubscriberGui;0;0;1;1;1;1;12;1;10;0.64141417;0;2;141;9;FeLm
jmeter;org.apache.jmeter.assertions.gui.SizeAssertionGui;0;0;1;1;3;1;27;1;7;0.74725276;0;8;179;13;FeLm
jmeter;org.apache.jmeter.extractor.RegexExtractor;0;0;1;1;3;2;74;5;14;0.922269;0;3;305;28;FeLm
jmeter;org.apache.jmeter.protocol.http.util.ConversionUtils;0;0;1;1;1;1;30;5;1;0.6666667;0;1;111;3;FeLm
jmeter;org.apache.jmeter.protocol.jms.sampler.PublisherSampler;0;0;1;1;2;1;40;3;16;0.920635;0;3;178;21;FeLm
jmeter;org.apache.jmeter.visualizers.MonitorHealthPanel;0;0;1;1;1;1;7;2;7;0.7200001;0;5;68;5;FeLm
jmeter;org.apache.jmeter.threads.gui.ThreadGroupGui;0;0;1;1;5;2;19;2;10;0.7738096;2;7;164;14;FeLm
jmeter;org.apache.jmeter.protocol.http.control.CacheManager;0;0;1;1;1;1;58;4;14;0.87500006;0;2;216;24;FeLm
jmeter;org.apache.jmeter.protocol.jms.sampler.SubscriberSampler;0;0;1;1;3;1;63;4;16;0.91058826;0;3;248;25;FeLm
jmeter;org.apache.jmeter.protocol.http.parser.JTidyHTMLParser;0;0;1;1;1;1;33;4;14;0.71428573;0;2;129;7;FeLm
jmeter;org.apache.jmeter.protocol.smtp.sampler.SmtpSampler;0;0;1;1;1;1;42;5;16;0.8630952;0;2;265;7;FeLm
jmeter;org.apache.jmeter.gui.util.FileListPanel;0;0;1;1;1;2;24;3;6;0.8242424;0;5;122;15;FeLm
jmeter;org.apache.jmeter.assertions.gui.AssertionGui;0;0;1;1;2;1;30;2;15;0.73796797;0;8;237;11;FeLm
jmeter;org.apache.jmeter.protocol.http.sampler.HTTPJavaImpl;0;0;1;1;2;1;88;4;21;0.875;0;2;371;16;FeLm
jmeter;org.apache.jmeter.visualizers.SamplingStatCalculator;0;0;1;1;2;1;40;2;5;0.79999995;1;1;162;28;FeLm
