sistema;classe;lc;rb;fe;lm;nfe;nlm;cbo;wmc;dit;rfc;maxNest;loc;nom;classification
jhotdraw;org.jhotdraw.draw.tool.TextEditingTool;0;0;1;0;1;0;8;21;3;24;2;90;11;UniqueFE
jhotdraw;org.jhotdraw.gui.JAttributeSliderBeanInfo;0;0;1;0;1;0;2;24;2;7;4;79;11;UniqueFE
jhotdraw;org.jhotdraw.gui.JAttributeTextAreaBeanInfo;0;0;1;0;1;0;1;24;2;7;3;97;11;UniqueFE
jhotdraw;org.jhotdraw.gui.JAttributeTextFieldBeanInfo;0;0;1;0;1;0;1;24;2;7;3;97;11;UniqueFE
jhotdraw;org.jhotdraw.gui.JComponentPopup;0;0;1;0;1;0;2;15;5;16;4;77;3;UniqueFE
jhotdraw;org.jhotdraw.gui.JDisclosureToolBarBeanInfo;0;0;1;0;1;0;1;24;2;7;3;97;11;UniqueFE
jhotdraw;org.jhotdraw.gui.JLifeFormattedTexAreaBeanInfo;0;0;1;0;1;0;1;24;2;7;3;97;11;UniqueFE
jhotdraw;org.jhotdraw.gui.JLifeFormattedTextFieldBeanInfo;0;0;1;0;1;0;1;24;2;7;3;97;11;UniqueFE
jhotdraw;org.jhotdraw.gui.JPopupButton;0;0;1;0;1;0;4;46;6;50;4;212;23;UniqueFE
jhotdraw;org.jhotdraw.gui.JPopupButtonBeanInfo;0;0;1;0;1;0;1;24;2;7;4;79;11;UniqueFE
jhotdraw;org.jhotdraw.gui.plaf.palette.colorchooser.PaletteColorChooserMainPanel;0;0;1;0;1;0;2;6;5;13;1;35;5;UniqueFE
jhotdraw;org.jhotdraw.gui.plaf.palette.colorchooser.PaletteColorChooserPreviewPanel;0;0;1;0;1;0;1;5;5;14;0;29;4;UniqueFE
jhotdraw;org.jhotdraw.gui.plaf.palette.PaletteButtonUI;0;0;1;0;1;0;3;8;4;16;1;29;3;UniqueFE
jhotdraw;org.jhotdraw.gui.plaf.palette.PaletteColorChooserUI;0;0;1;0;1;0;7;37;4;49;3;205;12;UniqueFE
jhotdraw;org.jhotdraw.gui.plaf.palette.PaletteColorSliderUI;0;0;1;0;1;0;3;5;5;3;1;22;3;UniqueFE
jhotdraw;org.jhotdraw.gui.plaf.palette.PaletteFormattedTextFieldUI;0;0;1;0;1;0;4;24;6;34;1;142;5;UniqueFE
jhotdraw;org.jhotdraw.gui.plaf.palette.PaletteLabelUI;0;0;1;0;1;0;3;15;4;26;2;57;7;UniqueFE
jhotdraw;org.jhotdraw.gui.plaf.palette.PaletteMenuItemUI;0;0;1;0;1;0;0;6;5;6;1;26;4;UniqueFE
jhotdraw;org.jhotdraw.gui.plaf.palette.PaletteTextFieldUI;0;0;1;0;1;0;3;23;5;34;1;64;4;UniqueFE
jhotdraw;org.jhotdraw.xml.JavaxDOMOutput;0;0;1;0;1;0;6;38;1;44;2;146;21;UniqueFE
jfreechart;org.jfree.chart.axis.AxisState;0;0;1;0;1;0;2;17;1;4;1;56;13;UniqueFE
jfreechart;org.jfree.chart.axis.QuarterDateFormat;0;0;1;0;1;0;1;13;3;8;1;62;7;UniqueFE
jfreechart;org.jfree.chart.entity.AxisEntity;0;0;1;0;1;0;4;17;2;15;1;65;10;UniqueFE
jfreechart;org.jfree.chart.entity.ChartEntity;0;0;1;0;1;0;6;42;1;26;2;162;20;UniqueFE
jfreechart;org.jfree.chart.entity.JFreeChartEntity;0;0;1;0;1;0;4;17;2;15;1;65;10;UniqueFE
jfreechart;org.jfree.chart.entity.PlotEntity;0;0;1;0;1;0;4;17;2;15;1;65;10;UniqueFE
jfreechart;org.jfree.chart.entity.TitleEntity;0;0;1;0;1;0;4;17;2;15;1;65;10;UniqueFE
jfreechart;org.jfree.chart.labels.BubbleXYItemLabelGenerator;0;0;1;0;1;0;8;21;2;20;1;97;10;UniqueFE
jfreechart;org.jfree.chart.labels.ItemLabelPosition;0;0;1;0;1;0;3;17;1;2;1;62;8;UniqueFE
jfreechart;org.jfree.chart.LegendItem;0;0;1;0;1;0;6;89;1;21;1;360;48;UniqueFE
jfreechart;org.jfree.data.time.Day;0;0;1;0;1;0;3;36;2;26;2;161;23;UniqueFE
jfreechart;org.jfree.data.time.Quarter;0;0;1;0;1;0;5;37;2;25;2;167;22;UniqueFE
jfreechart;org.jfree.data.time.SimpleTimePeriod;0;0;1;0;1;0;2;20;1;6;3;83;9;UniqueFE
jfreechart;org.jfree.experimental.swt.SWTGraphics2D;0;0;1;0;1;0;15;118;3;106;3;493;80;UniqueFE
jmeter;org.apache.jmeter.assertions.gui.BeanShellAssertionGui;0;0;1;0;1;0;7;11;8;36;0;97;11;UniqueFE
jmeter;org.apache.jmeter.assertions.gui.DurationAssertionGui;0;0;1;0;1;0;9;10;8;24;1;56;8;UniqueFE
jmeter;org.apache.jmeter.assertions.SizeAssertion;0;0;1;0;1;0;11;39;4;35;2;145;19;UniqueFE
jmeter;org.apache.jmeter.config.RandomVariableConfigBeanInfo;0;0;1;0;1;0;2;1;3;3;0;38;1;UniqueFE
jmeter;org.apache.jmeter.modifiers.gui.UserParametersGui;0;0;1;0;1;0;18;17;7;49;2;211;11;UniqueFE
jmeter;org.apache.jmeter.reporters.MailerModel;0;0;1;0;1;0;10;48;2;47;3;191;27;UniqueFE
jmeter;org.apache.jmeter.sampler.DebugSampler;0;0;1;0;1;0;10;12;3;27;1;75;8;UniqueFE
jmeter;org.apache.jmeter.sampler.DebugSamplerBeanInfo;0;0;1;0;1;0;2;1;3;2;0;21;1;UniqueFE
jmeter;org.apache.jmeter.timers.ConstantThroughputTimer;0;0;1;0;1;0;14;24;2;18;3;108;17;UniqueFE
jmeter;org.apache.jmeter.timers.SyncTimerBeanInfo;0;0;1;0;1;0;2;1;3;4;0;9;1;UniqueFE
jmeter;org.apache.jmeter.visualizers.AssertionVisualizer;0;0;1;0;1;0;7;11;8;31;3;58;6;UniqueFE
jmeter;org.apache.jmeter.visualizers.RenderAsRegexp;0;0;1;0;1;0;12;25;1;39;2;114;15;UniqueFE
jmeter;org.apache.jmeter.visualizers.RequestViewRaw;0;0;1;0;1;0;4;9;1;12;3;44;5;UniqueFE
jmeter;org.apache.jmeter.config.Argument;0;0;1;0;1;0;3;14;2;9;1;47;11;UniqueFE
jmeter;org.apache.jmeter.control.gui.IfControllerPanel;0;0;1;0;1;0;7;13;7;28;1;79;10;UniqueFE
jmeter;org.apache.jmeter.control.gui.TransactionControllerGui;0;0;1;0;1;0;7;6;7;15;0;37;6;UniqueFE
jmeter;org.apache.jmeter.control.gui.WhileControllerGui;0;0;1;0;1;0;7;12;7;23;2;61;9;UniqueFE
jmeter;org.apache.jmeter.engine.util.CompoundVariable;0;0;1;0;1;0;14;36;1;39;4;142;13;UniqueFE
jmeter;org.apache.jmeter.functions.AbstractFunction;0;0;1;0;1;0;9;13;1;7;1;32;8;UniqueFE
jmeter;org.apache.jmeter.gui.action.AddParent;0;0;1;0;1;0;9;8;1;19;1;40;5;UniqueFE
jmeter;org.apache.jmeter.gui.MainFrame;0;0;1;0;1;0;12;37;7;81;4;233;29;UniqueFE
jmeter;org.apache.jmeter.gui.ServerPanel;0;0;1;0;1;0;4;15;5;15;0;97;15;UniqueFE
jmeter;org.apache.jmeter.gui.tree.JMeterTreeNode;0;0;1;0;1;0;13;23;2;27;5;92;15;UniqueFE
jmeter;org.apache.jmeter.gui.util.JDateField;0;0;1;0;1;0;3;13;7;16;1;88;7;UniqueFE
jmeter;org.apache.jmeter.gui.util.TextAreaTableCellEditor;0;0;1;0;1;0;1;11;2;9;0;95;11;UniqueFE
jmeter;org.apache.jmeter.reporters.gui.ResultSaverGui;0;0;1;0;1;0;8;10;7;27;0;88;10;UniqueFE
jmeter;org.apache.jmeter.reporters.ResultAction;0;0;1;0;1;0;6;8;3;11;2;26;4;UniqueFE
jmeter;org.apache.jmeter.save.SaveGraphicsService;0;0;1;0;1;0;7;14;1;12;2;75;5;UniqueFE
jmeter;org.apache.jmeter.save.ScriptWrapperConverter;0;0;1;0;1;0;12;13;1;22;3;66;7;UniqueFE
jmeter;org.apache.jmeter.threads.AbstractThreadGroup;0;0;1;0;1;0;11;18;2;19;0;70;18;UniqueFE
jmeter;org.apache.jmeter.util.Calculator;0;0;1;0;1;0;2;27;1;13;1;115;20;UniqueFE
jmeter;org.apache.jmeter.util.ColorHelper;0;0;1;0;1;0;0;5;1;4;1;24;2;UniqueFE
jmeter;org.apache.jmeter.util.ScopePanel;0;0;1;0;1;0;3;24;5;16;1;103;18;UniqueFE
jmeter;org.apache.jmeter.visualizers.CachingStatCalculator;0;0;1;0;1;0;3;6;2;6;2;26;5;UniqueFE
jmeter;org.apache.jmeter.functions.CSVRead;0;0;1;0;1;0;8;13;2;21;2;55;5;UniqueFE
jmeter;org.apache.jmeter.functions.IntSum;0;0;1;0;1;0;6;10;2;10;1;41;5;UniqueFE
jmeter;org.apache.jmeter.functions.LogFunction;0;0;1;0;1;0;9;19;2;20;3;101;7;UniqueFE
jmeter;org.apache.jmeter.functions.LongSum;0;0;1;0;1;0;6;11;2;11;1;41;5;UniqueFE
jmeter;org.apache.jmeter.functions.SetProperty;0;0;1;0;1;0;5;8;2;7;1;39;5;UniqueFE
jmeter;org.apache.jmeter.functions.XPathWrapper;0;0;1;0;1;0;4;14;1;16;3;74;4;UniqueFE
jmeter;org.apache.commons.cli.avalon.CLOption;0;0;1;0;1;0;2;20;1;9;2;81;9;UniqueFE
jmeter;org.apache.jorphan.gui.ComponentUtil;0;0;1;0;1;0;1;6;1;14;1;29;4;UniqueFE
jmeter;org.apache.jorphan.gui.JLabeledChoice;0;0;1;0;1;0;4;29;5;28;1;149;22;UniqueFE
jmeter;org.apache.jorphan.gui.NumberRenderer;0;0;1;0;1;0;0;4;6;4;0;17;3;UniqueFE
jmeter;org.apache.jorphan.gui.RateRenderer;0;0;1;0;1;0;1;7;7;3;1;27;2;UniqueFE
jmeter;org.apache.jmeter.visualizers.MonitorModel;0;0;1;0;1;0;3;17;1;14;0;57;17;UniqueFE
jmeter;org.apache.jmeter.protocol.http.control.gui.HttpTestSampleGui;0;0;1;0;1;0;11;19;7;47;2;149;12;UniqueFE
jmeter;org.apache.jmeter.protocol.http.gui.CacheManagerGui;0;0;1;0;1;0;7;7;7;18;0;45;7;UniqueFE
jmeter;org.apache.jmeter.protocol.http.gui.HTTPArgumentsPanel;0;0;1;0;1;0;15;16;8;30;2;61;10;UniqueFE
jmeter;org.apache.jmeter.protocol.http.modifier.ParamModifier;0;0;1;0;1;0;14;14;2;18;2;50;9;UniqueFE
jmeter;org.apache.jmeter.protocol.http.proxy.FormCharSetFinder;0;0;1;0;1;0;11;17;1;15;6;63;3;UniqueFE
jmeter;org.apache.jmeter.protocol.http.util.accesslog.StandardGenerator;0;0;1;0;1;0;8;19;1;16;1;68;17;UniqueFE
jmeter;org.apache.jmeter.protocol.java.control.gui.BeanShellSamplerGui;0;0;1;0;1;0;7;11;7;36;0;97;11;UniqueFE
jmeter;org.apache.jmeter.protocol.java.control.gui.BSFSamplerGui;0;0;1;0;1;0;6;11;7;43;0;100;11;UniqueFE
jmeter;org.apache.jmeter.protocol.jdbc.config.DataSourceElementBeanInfo;0;0;1;0;1;0;2;1;3;3;0;45;1;UniqueFE
jmeter;org.apache.jmeter.protocol.jms.sampler.MessageAdmin;0;0;1;0;1;0;5;13;1;11;2;44;5;UniqueFE
jmeter;org.apache.jmeter.protocol.jms.sampler.Receiver;0;0;1;0;1;0;11;11;1;16;5;68;4;UniqueFE
jmeter;org.apache.jmeter.protocol.jms.Utils;0;0;1;0;1;0;8;24;1;28;2;106;9;UniqueFE
jmeter;org.apache.jmeter.protocol.ldap.config.gui.LDAPArgument;0;0;1;0;1;0;2;11;2;2;0;44;11;UniqueFE
jmeter;org.apache.jmeter.protocol.ldap.sampler.LdapClient;0;0;1;0;1;0;2;9;1;9;2;40;7;UniqueFE
jmeter;org.apache.jmeter.protocol.ldap.sampler.LdapExtClient;0;0;1;0;1;0;3;21;1;17;1;91;9;UniqueFE
jmeter;org.apache.jmeter.protocol.smtp.sampler.gui.SecuritySettingsPanel;0;0;1;0;1;0;3;29;5;37;1;226;22;UniqueFE
jmeter;org.apache.jmeter.gui.ReportMainFrame;0;0;1;0;1;0;13;31;7;69;4;167;26;UniqueFE
jmeter;org.apache.jmeter.gui.util.DirectoryPanel;0;0;1;0;1;0;4;15;6;25;2;69;12;UniqueFE
jmeter;org.apache.jmeter.report.gui.AbstractReportGui;0;0;1;0;1;0;7;7;6;17;0;41;7;UniqueFE
jmeter;org.apache.jmeter.report.gui.action.ReportAddParent;0;0;1;0;1;0;9;8;1;18;1;38;5;UniqueFE
jmeter;org.apache.jmeter.report.gui.tree.ReportTreeNode;0;0;1;0;1;0;13;21;2;26;5;87;14;UniqueFE
jmeter;org.apache.jmeter.report.writers.AbstractReportWriter;0;0;1;0;1;0;5;11;2;11;1;33;7;UniqueFE
lucene;org.apache.lucene.analysis.hunspell.HunspellStemmer;0;0;1;0;1;0;8;31;1;33;4;134;7;UniqueFE
lucene;org.apache.lucene.analysis.ja.dict.BinaryDictionary;0;0;1;0;1;0;9;47;1;30;3;225;20;UniqueFE
lucene;org.egothor.stemmer.Reduce;0;0;1;0;1;0;6;6;2;10;2;46;3;UniqueFE
lucene;org.apache.lucene.codecs.blockterms.VariableGapTermsIndexWriter;0;0;1;0;1;0;15;13;5;16;3;173;6;UniqueFE
lucene;org.apache.lucene.codecs.simpletext.SimpleTextFieldInfosReader;0;0;1;0;1;0;15;9;2;17;3;90;3;UniqueFE
lucene;org.apache.lucene.codecs.simpletext.SimpleTextSegmentInfoReader;0;0;1;0;1;0;11;6;2;13;2;70;2;UniqueFE
lucene;org.apache.lucene.codecs.lucene3x.TermInfosReader;0;0;1;0;1;0;17;55;3;34;6;227;18;UniqueFE
lucene;org.apache.lucene.codecs.lucene3x.TermInfosReaderIndex;0;0;1;0;1;0;13;21;1;38;3;117;9;UniqueFE
lucene;org.apache.lucene.index.AutomatonTermsEnum;0;0;1;0;1;0;15;50;3;21;4;146;7;UniqueFE
lucene;org.apache.lucene.index.DocumentsWriterPerThreadPool;0;0;1;0;1;0;8;34;2;14;3;180;16;UniqueFE
lucene;org.apache.lucene.search.SloppyPhraseScorer;0;0;1;0;1;0;11;111;4;62;5;404;29;UniqueFE
lucene;org.apache.lucene.document.LazyDocument;0;0;1;0;1;0;5;6;1;3;2;95;3;UniqueFE
lucene;org.apache.lucene.search.suggest.fst.FSTCompletion;0;0;1;0;1;0;7;47;1;31;7;180;13;UniqueFE
lucene;org.apache.lucene.search.suggest.SortedTermFreqIteratorWrapper;0;0;1;0;1;0;13;17;1;26;3;134;9;UniqueFE
quartz;org.quartz.core.jmx.JobExecutionContextSupport;0;0;1;0;1;0;7;11;1;31;3;52;3;UniqueFE
quartz;org.quartz.core.jmx.TriggerSupport;0;0;1;0;1;0;3;7;1;22;2;40;2;UniqueFE
quartz;org.quartz.core.SampledStatisticsImpl;0;0;1;0;1;0;18;14;2;9;0;59;14;UniqueFE
quartz;org.quartz.impl.calendar.WeeklyCalendar;0;0;1;0;1;0;4;20;2;12;1;75;12;UniqueFE
quartz;org.quartz.impl.jdbcjobstore.DB2v6Delegate;0;0;1;0;1;0;2;10;2;8;2;83;6;UniqueFE
quartz;org.quartz.impl.jdbcjobstore.SimpleSemaphore;0;0;1;0;1;0;3;18;1;17;4;68;6;UniqueFE
quartz;org.quartz.impl.StdScheduler;0;0;1;0;1;0;14;69;1;79;0;209;68;UniqueFE
quartz;org.quartz.JobDetail;0;0;1;0;1;0;7;57;1;28;2;173;31;UniqueFE
quartz;org.quartz.jobs.ee.ejb.EJBInvokerJob;0;0;1;0;1;0;10;23;1;16;4;121;3;UniqueFE
quartz;org.quartz.jobs.ee.mail.SendMailJob;0;0;1;0;1;0;12;16;1;42;1;146;9;UniqueFE
quartz;org.quartz.listeners.FilterAndBroadcastJobListener;0;0;1;0;1;0;5;32;1;19;2;109;15;UniqueFE
quartz;org.quartz.simpl.SimpleThreadPool;0;0;1;0;1;0;5;56;2;39;4;299;26;UniqueFE
quartz;org.quartz.utils.StringKeyDirtyFlagMap;0;0;1;0;1;0;2;47;2;28;2;152;24;UniqueFE
quartz;org.quartz.ee.jmx.jboss.JBoss4RMIRemoteMBeanScheduler;0;0;1;0;1;0;3;13;2;9;3;61;7;UniqueFE
spring-framework;org.springframework.beans.MutablePropertyValues;0;0;1;0;1;0;5;51;1;35;2;162;26;UniqueFE
spring-framework;org.springframework.context.annotation.CommonAnnotationBeanPostProcessor;0;0;1;0;1;0;27;59;10;40;7;373;14;UniqueFE
spring-framework;org.springframework.core.convert.support.GenericConversionService;0;0;1;0;1;0;21;85;1;66;4;467;22;UniqueFE
spring-framework;org.springframework.http.converter.json.MappingJacksonHttpMessageConverter;0;0;1;0;1;0;14;17;2;24;3;61;10;UniqueFE
spring-framework;org.springframework.http.converter.xml.Jaxb2RootElementHttpMessageConverter;0;0;1;0;1;0;15;14;4;16;2;48;6;UniqueFE
struts;org.apache.struts2.showcase.DateAction;0;0;1;0;1;0;1;7;2;5;0;40;7;UniqueFE
struts;org.apache.struts2.showcase.fileupload.MultipleFileUploadUsingArrayAction;0;0;1;0;1;0;1;10;2;2;1;40;7;UniqueFE
struts;org.apache.struts2.showcase.fileupload.MultipleFileUploadUsingListAction;0;0;1;0;1;0;1;10;2;2;1;40;7;UniqueFE
struts;org.apache.struts2.showcase.freemarker.CustomFreemarkerManager;0;0;1;0;1;0;6;2;2;2;0;10;2;UniqueFE
struts;org.apache.struts2.showcase.freemarker.StandardTagsAction;0;0;1;0;1;0;3;7;2;4;0;28;7;UniqueFE
struts;org.apache.struts2.components.File;0;0;1;0;1;0;11;10;3;10;2;38;5;UniqueFE
struts;org.apache.struts2.components.I18n;0;0;1;0;1;0;14;13;2;16;2;54;5;UniqueFE
struts;org.apache.struts2.config.LegacyPropertiesConfigurationProvider;0;0;1;0;1;0;9;7;1;11;1;50;6;UniqueFE
struts;org.apache.struts2.dispatcher.ActionContextCleanUp;0;0;1;0;1;0;13;8;1;13;3;47;4;UniqueFE
struts;org.apache.struts2.dispatcher.FilterDispatcherCompatWeblogic61;0;0;1;0;1;0;9;4;2;8;1;20;3;UniqueFE
struts;org.apache.struts2.dispatcher.mapper.RestfulActionMapper;0;0;1;0;1;0;8;11;1;19;4;53;3;UniqueFE
struts;org.apache.struts2.dispatcher.RequestMap;0;0;1;0;1;0;2;9;2;9;2;65;6;UniqueFE
struts;org.apache.struts2.dispatcher.StrutsRequestWrapper;0;0;1;0;1;0;4;10;2;9;5;34;2;UniqueFE
struts;org.apache.struts2.impl.StrutsActionProxy;0;0;1;0;1;0;3;4;2;5;2;19;3;UniqueFE
struts;org.apache.struts2.impl.StrutsObjectFactory;0;0;1;0;1;0;5;10;2;7;2;31;1;UniqueFE
struts;org.apache.struts2.interceptor.RolesInterceptor;0;0;1;0;1;0;6;14;2;12;3;54;6;UniqueFE
struts;org.apache.struts2.util.ClassLoaderUtils;0;0;1;0;1;0;1;13;1;12;3;50;5;UniqueFE
struts;org.apache.struts2.util.ContainUtil;0;0;1;0;1;0;0;14;1;11;3;37;1;UniqueFE
struts;org.apache.struts2.util.InvocationSessionStore;0;0;1;0;1;0;5;10;1;9;1;48;5;UniqueFE
struts;org.apache.struts2.util.MakeIterator;0;0;1;0;1;0;0;16;1;12;2;61;2;UniqueFE
struts;org.apache.struts2.util.RegexPatternMatcher;0;0;1;0;1;0;2;10;1;17;3;46;3;UniqueFE
struts;org.apache.struts2.util.SortIteratorFilter;0;0;1;0;1;0;6;12;2;11;3;49;7;UniqueFE
struts;org.apache.struts2.views.freemarker.tags.TagModel;0;0;1;0;1;0;15;21;1;24;4;80;7;UniqueFE
struts;org.apache.struts2.views.jsp.ActionTag;0;0;1;0;1;0;6;10;5;8;0;47;10;UniqueFE
struts;org.apache.struts2.views.jsp.DateTag;0;0;1;0;1;0;6;6;5;5;0;30;6;UniqueFE
struts;org.apache.struts2.views.jsp.IteratorTag;0;0;1;0;1;0;9;12;5;13;3;56;9;UniqueFE
struts;org.apache.struts2.views.jsp.PropertyTag;0;0;1;0;1;0;6;10;4;7;0;46;10;UniqueFE
struts;org.apache.struts2.views.jsp.ui.AbstractListTag;0;0;1;0;1;0;2;4;5;4;0;21;4;UniqueFE
struts;org.apache.struts2.views.jsp.ui.ComboBoxTag;0;0;1;0;1;0;6;8;6;7;0;39;8;UniqueFE
struts;org.apache.struts2.views.jsp.ui.DoubleSelectTag;0;0;1;0;1;0;7;2;8;6;0;15;2;UniqueFE
struts;org.apache.struts2.views.jsp.ui.OptGroupTag;0;0;1;0;1;0;6;7;4;6;0;35;7;UniqueFE
struts;org.apache.struts2.views.jsp.ui.ResetTag;0;0;1;0;1;0;7;7;5;6;0;35;7;UniqueFE
struts;org.apache.struts2.views.jsp.ui.SelectTag;0;0;1;0;1;0;6;7;7;6;0;35;7;UniqueFE
struts;org.apache.struts2.views.jsp.ui.TextareaTag;0;0;1;0;1;0;6;6;5;5;0;30;6;UniqueFE
struts;org.apache.struts2.views.jsp.ui.TextFieldTag;0;0;1;0;1;0;6;6;5;4;0;28;6;UniqueFE
struts;org.apache.struts2.views.jsp.ui.UpDownSelectTag;0;0;1;0;1;0;6;14;8;7;0;58;14;UniqueFE
struts;org.apache.struts2.views.xslt.AdapterFactory;0;0;1;0;1;0;19;26;1;18;4;63;8;UniqueFE
struts;org.apache.struts2.views.xslt.CollectionAdapter;0;0;1;0;1;0;7;7;3;11;2;26;3;UniqueFE
struts;org.apache.struts2.views.xslt.ProxyElementAdapter;0;0;1;0;1;0;13;26;3;22;2;86;24;UniqueFE
struts;org.apache.struts2.views.xslt.SimpleAdapterDocument;0;0;1;0;1;0;20;45;2;9;1;145;43;UniqueFE
struts;org.apache.struts2.config_browser.ShowBeansAction;0;0;1;0;1;0;15;9;3;21;2;83;4;UniqueFE
struts;org.apache.struts2.convention.ActionConfigBuilder;0;0;1;0;1;0;0;3;1;0;0;5;3;UniqueFE
struts;org.apache.struts2.convention.ActionNameBuilder;0;0;1;0;1;0;0;1;1;0;0;3;1;UniqueFE
struts;org.apache.struts2.convention.ClasspathConfigurationProvider;0;0;1;0;1;0;10;14;1;9;1;37;10;UniqueFE
struts;org.apache.struts2.convention.ClasspathPackageProvider;0;0;1;0;1;0;5;4;1;4;0;14;4;UniqueFE
struts;org.apache.struts2.convention.DefaultActionNameBuilder;0;0;1;0;1;0;2;7;1;12;1;27;3;UniqueFE
struts;org.apache.struts2.convention.InterceptorMapBuilder;0;0;1;0;1;0;3;1;1;0;0;3;1;UniqueFE
struts;org.apache.struts2.convention.ResultMapBuilder;0;0;1;0;1;0;3;1;1;0;0;3;1;UniqueFE
struts;org.apache.struts2.dojo.views.jsp.ui.AnchorTag;0;0;1;0;1;0;7;3;8;3;0;16;3;UniqueFE
struts;org.apache.struts2.dojo.views.jsp.ui.BindTag;0;0;1;0;1;0;6;5;8;4;0;24;5;UniqueFE
struts;org.apache.struts2.dojo.views.jsp.ui.DivTag;0;0;1;0;1;0;7;11;7;10;0;55;11;UniqueFE
struts;org.apache.struts2.dojo.views.jsp.ui.HeadTag;0;0;1;0;1;0;6;9;5;8;0;45;9;UniqueFE
struts;org.apache.struts2.dojo.views.jsp.ui.TextareaTag;0;0;1;0;1;0;7;2;6;5;0;13;2;UniqueFE
struts;org.apache.struts2.el.lang.ExpressionBuilder;0;0;1;0;1;0;25;36;1;25;8;123;8;UniqueFE
struts;org.apache.struts2.el.parser.AstEmpty;0;0;1;0;1;0;3;8;3;5;1;27;3;UniqueFE
struts;org.apache.struts2.el.parser.AstGreaterThan;0;0;1;0;1;0;4;5;4;2;1;16;2;UniqueFE
struts;org.apache.struts2.el.parser.AstGreaterThanEqual;0;0;1;0;1;0;4;6;4;2;1;16;2;UniqueFE
struts;org.apache.struts2.el.parser.AstLessThan;0;0;1;0;1;0;4;5;4;2;1;16;2;UniqueFE
struts;org.apache.struts2.el.parser.AstLessThanEqual;0;0;1;0;1;0;4;6;4;2;1;16;2;UniqueFE
struts;org.apache.struts2.el.parser.AstValue;0;0;1;0;1;0;12;28;3;24;2;110;9;UniqueFE
struts;org.apache.struts2.el.parser.ParseException;0;0;1;0;1;0;3;26;3;10;3;109;5;UniqueFE
struts;org.apache.struts2.jasper.compiler.Mark;0;0;1;0;1;0;5;21;1;8;1;137;15;UniqueFE
struts;org.apache.struts2.jasper.compiler.SmapGenerator;0;0;1;0;1;0;2;12;1;19;2;65;7;UniqueFE
struts;org.apache.struts2.jasper.runtime.JspContextWrapper;0;0;1;0;1;0;16;77;2;44;3;266;39;UniqueFE
struts;org.apache.struts2.jasper.runtime.JspFactoryImpl;0;0;1;0;1;0;18;16;2;21;3;130;6;UniqueFE
struts;org.apache.struts2.jasper.runtime.PageContextImpl;0;0;1;0;1;0;33;155;2;79;3;652;48;UniqueFE
struts;org.apache.struts2.jasper.runtime.PerThreadTagHandlerPool;0;0;1;0;1;0;5;14;2;9;4;69;5;UniqueFE
struts;org.apache.struts2.jasper.runtime.TagHandlerPool;0;0;1;0;1;0;7;26;1;18;3;105;8;UniqueFE
struts;org.apache.struts2.jasper.tagplugins.jstl.core.Catch;0;0;1;0;1;0;2;3;1;5;1;26;1;UniqueFE
struts;org.apache.struts2.jasper.tagplugins.jstl.core.ForEach;0;0;1;0;1;0;3;16;1;10;2;142;3;UniqueFE
struts;org.apache.struts2.jasper.tagplugins.jstl.core.ForTokens;0;0;1;0;1;0;2;6;1;7;1;72;1;UniqueFE
struts;org.apache.struts2.jasper.tagplugins.jstl.core.Import;0;0;1;0;1;0;3;11;1;7;2;245;1;UniqueFE
struts;org.apache.struts2.jasper.tagplugins.jstl.core.Out;0;0;1;0;1;0;2;3;1;5;1;49;1;UniqueFE
struts;org.apache.struts2.jasper.tagplugins.jstl.core.Param;0;0;1;0;1;0;2;2;1;4;1;35;1;UniqueFE
struts;org.apache.struts2.jasper.tagplugins.jstl.core.Redirect;0;0;1;0;1;0;2;2;1;5;1;33;1;UniqueFE
struts;org.apache.struts2.jasper.tagplugins.jstl.core.Remove;0;0;1;0;1;0;3;2;1;4;1;13;1;UniqueFE
struts;org.apache.struts2.jasper.tagplugins.jstl.core.Set;0;0;1;0;1;0;3;6;1;7;2;101;1;UniqueFE
struts;org.apache.struts2.jasper.tagplugins.jstl.core.Url;0;0;1;0;1;0;3;4;1;7;1;47;1;UniqueFE
struts;org.apache.struts2.jasper.tagplugins.jstl.core.When;0;0;1;0;1;0;2;3;1;8;1;19;1;UniqueFE
struts;org.apache.struts2.jasper.tagplugins.jstl.Util;0;0;1;0;1;0;6;36;2;22;4;174;6;UniqueFE
struts;org.apache.struts2.jasper.xmlparser.UTF8Reader;0;0;1;0;1;0;5;104;2;14;5;365;12;UniqueFE
struts;org.apache.struts2.JSPLoader;0;0;1;0;1;0;16;18;1;56;2;116;8;UniqueFE
struts;org.apache.struts2.views.jasperreports.CompileReport;0;0;1;0;1;0;0;4;1;4;2;19;1;UniqueFE
struts;org.apache.struts2.views.jasperreports.ValueStackDataSource;0;0;1;0;1;0;7;11;1;13;2;56;3;UniqueFE
struts;org.apache.struts2.views.java.simple.CheckboxHandler;0;0;1;0;1;0;4;1;2;11;0;17;1;UniqueFE
struts;org.apache.struts2.views.java.simple.DivHandler;0;0;1;0;1;0;4;1;3;4;0;13;1;UniqueFE
struts;org.apache.struts2.views.java.simple.FileHandler;0;0;1;0;1;0;4;1;2;9;0;9;1;UniqueFE
struts;org.apache.struts2.views.java.simple.FormHandler;0;0;1;0;1;0;4;2;3;6;0;14;1;UniqueFE
struts;org.apache.struts2.views.java.simple.HiddenHandler;0;0;1;0;1;0;4;1;2;9;0;9;1;UniqueFE
