sistema;classe;lc;rb;fe;lm;nfe;nlm;cbo;wmc;dit;rfc;maxNest;loc;nom;classification
weka;weka.classifiers.bayes.net.VaryNode;0;0;1;0;2;0;4;13;1;6;4;47;4;AggFE
weka;weka.classifiers.Classifier;0;0;1;0;2;0;14;31;1;21;3;113;15;AggFE
weka;weka.classifiers.evaluation.ConfusionMatrix;0;0;1;0;3;0;9;48;2;25;4;160;16;AggFE
weka;weka.classifiers.functions.LibLINEAR;0;0;1;0;5;0;20;104;2;112;3;461;50;AggFE
weka;weka.classifiers.functions.Logistic;0;0;1;0;2;0;21;83;3;60;3;432;22;AggFE
weka;weka.classifiers.functions.neural.LinearUnit;0;0;1;0;3;0;7;7;1;12;1;41;4;AggFE
weka;weka.classifiers.functions.neural.SigmoidUnit;0;0;1;0;3;0;7;9;1;14;1;52;4;AggFE
weka;weka.classifiers.functions.pace.ChisqMixture;0;0;1;0;4;0;9;45;2;52;2;195;22;AggFE
weka;weka.classifiers.functions.pace.DiscreteFunction;0;0;1;0;3;0;6;38;1;27;3;137;22;AggFE
weka;weka.classifiers.functions.pace.NormalMixture;0;0;1;0;4;0;8;37;2;44;2;151;22;AggFE
weka;weka.classifiers.functions.pace.PaceMatrix;0;0;1;0;4;0;12;143;2;84;6;585;53;AggFE
weka;weka.classifiers.functions.PaceRegression;0;0;1;0;4;0;25;89;2;75;11;309;26;AggFE
weka;weka.classifiers.functions.PLSClassifier;0;0;1;0;2;0;15;21;2;43;2;96;13;AggFE
weka;weka.classifiers.functions.RBFNetwork;0;0;1;0;2;0;21;40;2;56;1;201;25;AggFE
weka;weka.classifiers.functions.SimpleLinearRegression;0;0;1;0;3;0;9;26;2;25;4;129;12;AggFE
weka;weka.classifiers.functions.SimpleLogistic;0;0;1;0;2;0;18;50;2;52;1;240;38;AggFE
weka;weka.classifiers.functions.SPegasos;0;0;1;0;4;0;20;84;2;69;4;331;31;AggFE
weka;weka.classifiers.functions.supportVector.CheckKernel;0;0;1;0;6;0;18;137;3;91;6;515;26;AggFE
weka;weka.classifiers.functions.VotedPerceptron;0;0;1;0;2;0;17;48;2;39;4;254;25;AggFE
weka;weka.classifiers.functions.Winnow;0;0;1;0;2;0;15;84;2;43;4;360;37;AggFE
weka;weka.classifiers.lazy.kstar.KStarCache;0;0;1;0;2;0;4;7;1;4;1;138;4;AggFE
weka;weka.classifiers.lazy.KStar;0;0;1;0;4;0;20;70;2;64;3;318;28;AggFE
weka;weka.classifiers.meta.ClassificationViaRegression;0;0;1;0;2;0;14;17;3;30;2;90;10;AggFE
weka;weka.classifiers.meta.END;0;0;1;0;3;0;16;24;5;30;4;92;10;AggFE
weka;weka.classifiers.meta.Grading;0;0;1;0;2;0;13;41;5;33;3;169;9;AggFE
weka;weka.classifiers.meta.nestedDichotomies.ClassBalancedND;0;0;1;0;3;0;21;40;4;56;3;228;14;AggFE
weka;weka.classifiers.meta.nestedDichotomies.ND;0;0;1;0;4;0;20;27;4;48;3;265;13;AggFE
weka;weka.classifiers.meta.StackingC;0;0;1;0;2;0;18;24;5;41;2;131;10;AggFE
weka;weka.classifiers.mi.CitationKNN;0;0;1;0;4;0;18;111;2;66;4;534;31;AggFE
weka;weka.classifiers.mi.MILR;0;0;1;0;4;0;17;62;3;51;5;418;17;AggFE
weka;weka.classifiers.mi.MINND;0;0;1;0;4;0;15;119;2;73;7;425;29;AggFE
weka;weka.classifiers.mi.MIOptimalBall;0;0;1;0;4;0;23;52;2;52;6;202;18;AggFE
weka;weka.classifiers.mi.MIWrapper;0;0;1;0;3;0;18;41;3;54;5;166;18;AggFE
weka;weka.classifiers.mi.supportVector.MIPolyKernel;0;0;1;0;2;0;7;11;4;13;3;48;6;AggFE
weka;weka.classifiers.misc.HyperPipes;0;0;1;0;3;0;11;18;2;30;2;158;8;AggFE
weka;weka.classifiers.misc.VFI;0;0;1;0;3;0;16;70;2;44;7;279;17;AggFE
weka;weka.classifiers.rules.ConjunctiveRule;0;0;1;0;5;0;19;111;4;70;6;817;33;AggFE
weka;weka.classifiers.rules.NNge;0;0;1;0;8;0;16;158;3;76;8;868;32;AggFE
weka;weka.classifiers.rules.OneR;0;0;1;0;7;0;18;65;2;49;4;341;18;AggFE
weka;weka.classifiers.rules.Ridor;0;0;1;0;4;0;16;48;4;38;3;777;32;AggFE
weka;weka.classifiers.rules.ZeroR;0;0;1;0;2;0;11;21;2;27;3;108;9;AggFE
weka;weka.classifiers.trees.adtree.PredictionNode;0;0;1;0;2;0;6;21;1;14;3;64;10;AggFE
weka;weka.classifiers.trees.ADTree;0;0;1;0;8;0;27;157;2;110;5;608;63;AggFE
weka;weka.classifiers.trees.DecisionStump;0;0;1;0;2;0;13;84;2;55;5;448;19;AggFE
weka;weka.classifiers.trees.j48.C45PruneableClassifierTreeG;0;0;1;0;2;0;18;179;2;95;6;640;28;AggFE
weka;weka.classifiers.trees.j48.ClassifierTree;0;0;1;0;2;0;13;83;1;49;4;357;28;AggFE
weka;weka.classifiers.trees.j48.Distribution;0;0;1;0;2;0;8;91;1;28;3;366;43;AggFE
weka;weka.classifiers.trees.lmt.LMTNode;0;0;1;0;4;0;14;105;3;83;3;472;33;AggFE
weka;weka.classifiers.trees.lmt.LogisticBase;0;0;1;0;2;0;13;118;2;61;4;488;39;AggFE
weka;weka.classifiers.trees.RandomTree;0;0;1;0;2;0;16;63;2;73;4;709;32;AggFE
weka;weka.clusterers.AbstractClusterer;0;0;1;0;2;0;12;18;1;14;2;55;10;AggFE
weka;weka.clusterers.forOPTICSAndDBScan.OPTICS_GUI.OPTICS_Visualizer;0;0;1;0;3;0;11;23;1;85;3;545;15;AggFE
weka;weka.clusterers.forOPTICSAndDBScan.Utils.PriorityQueue;0;0;1;0;2;0;4;19;1;12;2;55;9;AggFE
weka;weka.clusterers.forOPTICSAndDBScan.Utils.UpdateQueue;0;0;1;0;2;0;4;21;1;18;2;71;9;AggFE
weka;weka.core.CheckOptionHandler;0;0;1;0;3;0;7;69;2;51;3;265;22;AggFE
weka;weka.core.ContingencyTables;0;0;1;0;2;0;7;103;1;31;7;407;19;AggFE
weka;weka.core.converters.ConverterUtils;0;0;1;0;2;0;26;57;1;61;3;470;23;AggFE
weka;weka.core.converters.DatabaseSaver;0;0;1;0;6;0;18;111;2;87;7;425;37;AggFE
weka;weka.core.converters.LibSVMSaver;0;0;1;0;2;0;12;45;3;51;4;156;17;AggFE
weka;weka.core.converters.SerializedInstancesSaver;0;0;1;0;2;0;6;13;3;19;1;53;10;AggFE
weka;weka.core.converters.SVMLightSaver;0;0;1;0;2;0;13;48;3;54;4;164;17;AggFE
weka;weka.core.converters.XRFFSaver;0;0;1;0;3;0;12;35;3;50;1;129;21;AggFE
weka;weka.core.Instances;0;0;1;0;5;0;15;253;1;140;4;1039;80;AggFE
weka;weka.core.matrix.CholeskyDecomposition;0;0;1;0;2;0;4;18;1;7;3;68;5;AggFE
weka;weka.core.matrix.LinearRegression;0;0;1;0;3;0;6;15;1;12;3;50;6;AggFE
weka;weka.core.matrix.LUDecomposition;0;0;1;0;2;0;6;43;1;9;3;149;9;AggFE
weka;weka.core.matrix.Maths;0;0;1;0;2;0;5;44;1;18;2;152;23;AggFE
weka;weka.core.matrix.Matrix;0;0;1;0;6;0;13;213;1;89;4;772;75;AggFE
weka;weka.core.matrix.QRDecomposition;0;0;1;0;2;0;6;40;1;8;4;136;7;AggFE
weka;weka.core.Matrix;0;0;1;0;4;0;10;59;1;46;3;225;32;AggFE
weka;weka.core.Memory;0;0;1;0;3;0;4;30;1;22;5;100;16;AggFE
weka;weka.core.neighboursearch.balltrees.BottomUpConstructor;0;0;1;0;3;0;14;25;2;23;4;140;10;AggFE
weka;weka.core.neighboursearch.balltrees.TopDownConstructor;0;0;1;0;2;0;15;30;2;35;2;134;14;AggFE
weka;weka.core.NormalizableDistance;0;0;1;0;2;0;14;108;1;50;5;343;42;AggFE
weka;weka.core.Optimization;0;0;1;0;2;0;9;226;1;27;7;695;12;AggFE
weka;weka.core.SparseInstance;0;0;1;0;8;0;10;85;2;70;5;482;24;AggFE
weka;weka.core.Trie;0;0;1;0;2;0;6;44;2;44;2;374;25;AggFE
weka;weka.core.Utils;0;0;1;0;11;0;9;316;1;123;5;1120;74;AggFE
weka;weka.core.xml.KOML;0;0;1;0;2;0;3;13;1;9;1;117;9;AggFE
weka;weka.core.xml.XMLInstances;0;0;1;0;3;0;16;85;2;84;5;422;21;AggFE
weka;weka.estimators.KernelEstimator;0;0;1;0;2;0;8;39;2;19;3;191;14;AggFE
weka;weka.estimators.MahalanobisEstimator;0;0;1;0;3;0;7;26;2;20;3;123;8;AggFE
weka;weka.experiment.CrossValidationResultProducer;0;0;1;0;7;0;15;68;1;62;4;298;34;AggFE
weka;weka.experiment.DatabaseResultListener;0;0;1;0;2;0;6;53;2;40;3;190;15;AggFE
weka;weka.experiment.InstanceQuery;0;0;1;0;2;0;13;85;2;75;5;348;14;AggFE
weka;weka.experiment.LearningRateResultProducer;0;0;1;0;4;0;12;73;1;49;2;286;37;AggFE
weka;weka.experiment.PairedStats;0;0;1;0;5;0;7;39;1;25;4;154;11;AggFE
weka;weka.experiment.ResultMatrixCSV;0;0;1;0;3;0;6;34;2;35;4;145;12;AggFE
weka;weka.experiment.ResultMatrixHTML;0;0;1;0;3;0;6;42;2;42;5;171;12;AggFE
weka;weka.experiment.ResultMatrixPlainText;0;0;1;0;3;0;5;59;2;53;6;245;12;AggFE
weka;weka.experiment.ResultMatrixSignificance;0;0;1;0;2;0;4;32;2;35;4;123;13;AggFE
weka;weka.experiment.Stats;0;0;1;0;2;0;4;22;1;19;4;94;8;AggFE
weka;weka.filters.Filter;0;0;1;0;3;0;21;145;1;95;3;738;35;AggFE
weka;weka.filters.supervised.attribute.AttributeSelection;0;0;1;0;3;0;25;52;2;59;2;218;19;AggFE
weka;weka.filters.supervised.attribute.NominalToBinary;0;0;1;0;9;0;18;100;2;63;6;381;24;AggFE
weka;weka.filters.supervised.instance.StratifiedRemoveFolds;0;0;1;0;2;0;10;41;2;37;2;172;22;AggFE
weka;weka.filters.unsupervised.attribute.Add;0;0;1;0;2;0;17;52;2;63;2;221;24;AggFE
weka;weka.filters.unsupervised.attribute.AddCluster;0;0;1;0;2;0;19;46;2;62;3;197;21;AggFE
weka;weka.filters.unsupervised.attribute.AddExpression;0;0;1;0;2;0;15;29;2;38;2;139;18;AggFE
weka;weka.filters.unsupervised.attribute.AddID;0;0;1;0;3;0;12;30;2;43;2;123;17;AggFE
weka;weka.filters.unsupervised.attribute.AddValues;0;0;1;0;2;0;17;44;2;56;3;169;18;AggFE
weka;weka.filters.unsupervised.attribute.Center;0;0;1;0;2;0;15;31;3;34;4;160;9;AggFE
weka;weka.filters.unsupervised.attribute.ClassAssigner;0;0;1;0;2;0;9;25;4;26;3;90;12;AggFE
weka;weka.filters.unsupervised.attribute.FirstOrder;0;0;1;0;2;0;18;35;2;48;4;146;13;AggFE
weka;weka.filters.unsupervised.attribute.MakeIndicator;0;0;1;0;2;0;17;38;2;50;4;172;23;AggFE
weka;weka.filters.unsupervised.attribute.MergeTwoValues;0;0;1;0;2;0;15;46;2;49;4;192;19;AggFE
weka;weka.filters.unsupervised.attribute.MultiInstanceToPropositional;0;0;1;0;4;0;16;33;2;54;3;156;15;AggFE
weka;weka.filters.unsupervised.attribute.NominalToBinary;0;0;1;0;3;0;15;63;2;56;6;232;24;AggFE
weka;weka.filters.unsupervised.attribute.NominalToString;0;0;1;0;2;0;13;26;2;44;2;99;14;AggFE
weka;weka.filters.unsupervised.attribute.NumericCleaner;0;0;1;0;2;0;12;71;4;53;3;248;42;AggFE
weka;weka.filters.unsupervised.attribute.NumericToBinary;0;0;1;0;3;0;14;23;3;34;4;106;8;AggFE
weka;weka.filters.unsupervised.attribute.PKIDiscretize;0;0;1;0;3;0;11;26;4;30;2;98;18;AggFE
weka;weka.filters.unsupervised.attribute.PrincipalComponents;0;0;1;0;3;0;22;80;2;93;4;368;27;AggFE
weka;weka.filters.unsupervised.attribute.PropositionalToMultiInstance;0;0;1;0;5;0;14;29;2;52;2;147;17;AggFE
weka;weka.filters.unsupervised.attribute.RandomProjection;0;0;1;0;3;0;21;97;2;67;6;348;31;AggFE
weka;weka.filters.unsupervised.attribute.RemoveType;0;0;1;0;4;0;16;41;2;41;5;131;22;AggFE
weka;weka.filters.unsupervised.attribute.RemoveUseless;0;0;1;0;2;0;14;30;2;43;4;134;13;AggFE
weka;weka.filters.unsupervised.attribute.ReplaceMissingValues;0;0;1;0;3;0;15;53;3;46;6;243;9;AggFE
weka;weka.filters.unsupervised.attribute.Standardize;0;0;1;0;2;0;15;35;3;38;4;193;9;AggFE
weka;weka.filters.unsupervised.attribute.StringToNominal;0;0;1;0;3;0;13;40;2;55;4;147;14;AggFE
weka;weka.filters.unsupervised.attribute.SwapValues;0;0;1;0;2;0;15;36;2;45;4;164;19;AggFE
weka;weka.filters.unsupervised.attribute.Wavelet;0;0;1;0;3;0;21;57;4;71;4;270;23;AggFE
weka;weka.filters.unsupervised.instance.Normalize;0;0;1;0;2;0;11;26;2;31;2;105;15;AggFE
weka;weka.filters.unsupervised.instance.Randomize;0;0;1;0;2;0;10;23;2;27;1;98;13;AggFE
weka;weka.filters.unsupervised.instance.RemoveFolds;0;0;1;0;2;0;10;41;2;36;2;172;22;AggFE
weka;weka.filters.unsupervised.instance.RemoveFrequentValues;0;0;1;0;2;0;16;65;2;68;3;260;29;AggFE
weka;weka.filters.unsupervised.instance.RemoveMisclassified;0;0;1;0;3;0;13;79;2;60;5;318;31;AggFE
weka;weka.filters.unsupervised.instance.RemoveRange;0;0;1;0;2;0;11;29;2;34;3;117;16;AggFE
weka;weka.filters.unsupervised.instance.RemoveWithValues;0;0;1;0;3;0;17;70;2;64;4;277;34;AggFE
weka;weka.filters.unsupervised.instance.Resample;0;0;1;0;4;0;10;44;2;50;2;163;25;AggFE
weka;weka.gui.arffviewer.ArffPanel;0;0;1;0;3;0;15;140;5;126;17;509;51;AggFE
weka;weka.gui.arffviewer.ArffTableModel;0;0;1;0;2;0;13;142;1;82;6;418;43;AggFE
weka;weka.gui.arffviewer.ArffViewerMainPanel;0;0;1;0;3;0;15;133;5;139;21;541;51;AggFE
weka;weka.gui.AttributeSummaryPanel;0;0;1;0;2;0;6;19;5;43;2;266;7;AggFE
weka;weka.gui.beans.ClassAssigner;0;0;1;0;5;0;21;139;5;45;4;398;41;AggFE
weka;weka.gui.beans.Classifier;0;0;1;0;4;0;40;257;5;145;5;940;55;AggFE
weka;weka.gui.beans.Clusterer;0;0;1;0;3;0;30;112;5;88;4;449;39;AggFE
weka;weka.gui.beans.MetaBean;0;0;1;0;3;0;9;104;5;85;4;398;47;AggFE
weka;weka.gui.beans.SerializedModelSaver;0;0;1;0;2;0;20;74;5;64;3;326;34;AggFE
weka;weka.gui.beans.TextViewer;0;0;1;0;5;0;18;58;5;69;2;317;37;AggFE
weka;weka.gui.beans.TrainingSetMaker;0;0;1;0;2;0;11;18;6;19;4;68;10;AggFE
weka;weka.gui.beans.xml.XMLBeans;0;0;1;0;3;0;41;199;3;141;8;1020;44;AggFE
weka;weka.gui.boundaryvisualizer.BoundaryPanel;0;0;1;0;8;0;13;108;10;105;4;703;43;AggFE
weka;weka.gui.boundaryvisualizer.BoundaryPanelDistributed;0;0;1;0;3;0;14;49;6;59;3;403;13;AggFE
weka;weka.gui.boundaryvisualizer.BoundaryVisualizer;0;0;1;0;2;0;18;64;9;123;4;795;18;AggFE
weka;weka.gui.ComponentHelper;0;0;1;0;3;0;3;18;1;9;3;65;6;AggFE
weka;weka.gui.experiment.OutputFormatDialog;0;0;1;0;3;0;5;26;6;43;2;180;18;AggFE
weka;weka.gui.explorer.ClassifierPanel;0;0;1;0;5;0;47;188;5;193;5;2011;28;AggFE
weka;weka.gui.GenericObjectEditor;0;0;1;0;3;0;16;105;15;108;4;886;39;AggFE
weka;weka.gui.graphvisualizer.DotParser;0;0;1;0;3;0;7;87;1;32;6;287;11;AggFE
weka;weka.gui.HierarchyPropertyParser;0;0;1;0;12;0;4;82;1;41;4;269;31;AggFE
weka;weka.gui.Main;0;0;1;0;3;0;19;93;20;127;6;1085;29;AggFE
weka;weka.gui.SplashWindow;0;0;1;0;2;0;2;20;4;27;5;94;8;AggFE
weka;weka.gui.sql.ConnectionPanel;0;0;1;0;2;0;10;39;5;64;3;219;25;AggFE
weka;weka.gui.sql.ResultPanel;0;0;1;0;2;0;11;35;5;49;2;180;18;AggFE
weka;weka.gui.sql.ResultSetHelper;0;0;1;0;3;0;2;80;1;23;6;291;14;AggFE
weka;weka.gui.sql.ResultSetTableModel;0;0;1;0;2;0;3;33;1;17;3;86;14;AggFE
weka;weka.gui.sql.SqlViewer;0;0;1;0;2;0;19;58;5;91;5;318;26;AggFE
weka;weka.gui.streams.InstanceJoiner;0;0;1;0;3;0;8;42;1;23;4;170;13;AggFE
weka;weka.gui.streams.InstanceTable;0;0;1;0;2;0;7;15;5;16;3;84;7;AggFE
weka;weka.gui.streams.InstanceViewer;0;0;1;0;3;0;7;20;5;21;3;86;11;AggFE
weka;weka.gui.SysErrLog;0;0;1;0;2;0;3;3;1;5;0;11;3;AggFE
weka;weka.gui.treevisualizer.PlaceNode1;0;0;1;0;2;0;6;9;1;8;1;39;3;AggFE
weka;weka.gui.treevisualizer.TreeBuild;0;0;1;0;5;0;5;119;1;41;5;586;14;AggFE
weka;weka.gui.visualize.PostscriptGraphics;0;0;1;0;6;0;6;118;3;82;3;467;93;AggFE
weka;weka.gui.visualize.PrintableComponent;0;0;1;0;2;0;9;43;4;81;3;306;13;AggFE
