firstAgg,secondAgg,cdCBO,mannCBO,cdDIT,mannDIT,cdmaxNest,mannmaxNest,cdRFC,mannRFC,cdWMC,mannWMC
IsolatedRB,IsolatedFE,0.21778901020943217,SUCCESS,0.3337092470929336,SUCCESS,-0.15057370223003608,SUCCESS,-0.09340974985349002,SUCCESS,0.09977715061225749,SUCCESS
IsolatedRB,IsolatedLM,-0.16351149003789267,SUCCESS,0.28270153404229315,SUCCESS,-0.5434008678645642,SUCCESS,-0.35268839383938394,SUCCESS,-0.132670211465591,SUCCESS
IsolatedRB,Clean,0.5277998199149712,SUCCESS,0.5973399210906849,SUCCESS,0.35498585463126037,SUCCESS,0.4756566483233076,SUCCESS,0.5745604859285146,SUCCESS
IsolatedFE,Heterogeneous,-0.6416646594084209,SUCCESS,-0.15939758165526544,SUCCESS,-0.5334605935061181,SUCCESS,-0.7428702187108585,SUCCESS,-0.725496194238366,SUCCESS
IsolatedFE,HomogeneousFE,-0.31819509345794394,SUCCESS,-0.005090413979202317,FAILED,-0.31962246610504147,SUCCESS,-0.4855082598394103,SUCCESS,-0.5068057292352244,SUCCESS
IsolatedFE,HomogeneousLM,-0.5548130841121496,SUCCESS,0.0883177570093458,FAILED,-0.5341588785046729,SUCCESS,-0.6405140186915887,SUCCESS,-0.6090654205607476,SUCCESS
IsolatedFE,IsolatedLC,-0.6067652910150828,SUCCESS,0.15728810030535764,SUCCESS,-0.5000289164430461,SUCCESS,-0.7252880077727399,SUCCESS,-0.7841965855464051,SUCCESS
IsolatedFE,IsolatedRB,-0.21778901020943217,SUCCESS,-0.3337092470929336,SUCCESS,0.15057370223003608,SUCCESS,0.09340974985349002,SUCCESS,-0.09977715061225749,SUCCESS
IsolatedFE,IsolatedLM,-0.3658029378677743,SUCCESS,-0.04833528037383177,FAILED,-0.41865697473174107,SUCCESS,-0.305896287642783,SUCCESS,-0.24814219885773625,SUCCESS
IsolatedFE,Clean,0.3727952933490271,SUCCESS,0.22741623321771795,SUCCESS,0.48122832211542227,SUCCESS,0.60952904782162,SUCCESS,0.5244171710159452,SUCCESS
IsolatedLM,Heterogeneous,-0.3476398434516991,SUCCESS,-0.12181653302787324,SUCCESS,-0.17380679648720887,SUCCESS,-0.6184493127147767,SUCCESS,-0.6197594501718213,SUCCESS
IsolatedLM,HomogeneousFE,0.060270768127282215,FAILED,0.040704877412623894,FAILED,0.11127820161711006,SUCCESS,-0.2680620761606677,SUCCESS,-0.3251214462702139,SUCCESS
IsolatedLM,HomogeneousLM,-0.22833333333333333,FAILED,0.1325925925925926,FAILED,-0.14564814814814814,FAILED,-0.5012962962962964,SUCCESS,-0.4686111111111111,SUCCESS
IsolatedLM,IsolatedLC,-0.36600430876420975,SUCCESS,0.20982306563989733,SUCCESS,-0.1573271910524386,SUCCESS,-0.6061491565823249,SUCCESS,-0.7203199486615328,SUCCESS
