firstAgg,secondAgg,cdCBO,mannCBO,cdDIT,mannDIT,cdmaxNest,mannmaxNest,cdRFC,mannRFC,cdWMC,mannWMC
Heterogeneous,Heterogeneous,-100,invalid,-100,invalid,-100,invalid,-100,invalid,-100,invalid
HomogeneousFE,HomogeneousFE,-100,invalid,-100,invalid,-100,invalid,-100,invalid,-100,invalid
HomogeneousLM,HomogeneousLM,-100,invalid,-100,invalid,-100,invalid,-100,invalid,-100,invalid
IsolatedLC,IsolatedLC,-100,invalid,-100,invalid,-100,invalid,-100,invalid,-100,invalid
IsolatedRB,IsolatedRB,-100,invalid,-100,invalid,-100,invalid,-100,invalid,-100,invalid
IsolatedFE,IsolatedFE,-100,invalid,-100,invalid,-100,invalid,-100,invalid,-100,invalid
IsolatedLM,IsolatedLM,-100,invalid,-100,invalid,-100,invalid,-100,invalid,-100,invalid
Clean,Clean,-100,invalid,-100,invalid,-100,invalid,-100,invalid,-100,invalid
Heterogeneous,HomogeneousFE,0.465599173553719,SUCCESS,0.08863636363636364,FAILED,0.6482438016528925,SUCCESS,0.55,SUCCESS,0.5650826446280992,SUCCESS
Heterogeneous,HomogeneousLM,-0.12114448051948051,FAILED,0.04728084415584415,FAILED,-0.16193181818181818,FAILED,-0.025974025974025976,FAILED,0.09131493506493507,FAILED
Heterogeneous,IsolatedLC,-0.04522727272727273,FAILED,0.012954545454545455,FAILED,0.08545454545454545,FAILED,0.024393939393939395,FAILED,0.02946969696969697,FAILED
Heterogeneous,IsolatedRB,0.6357504905166775,SUCCESS,-0.33988718116415956,SUCCESS,0.7210186396337476,SUCCESS,0.770029431000654,SUCCESS,0.7971713538260301,SUCCESS
Heterogeneous,IsolatedFE,0.5168910573122529,SUCCESS,0.1034770256916996,FAILED,0.5854743083003953,SUCCESS,0.682806324110672,SUCCESS,0.6898468379446641,SUCCESS
Heterogeneous,IsolatedLM,0.21324321413183972,SUCCESS,-0.01720702283498492,FAILED,0.17721348556656613,SUCCESS,0.5110135717363206,SUCCESS,0.6550517018526497,SUCCESS
Heterogeneous,Clean,0.8198626441073273,SUCCESS,0.2714044774287263,SUCCESS,0.8591788823306771,SUCCESS,0.9286847744918523,SUCCESS,0.943894043393312,SUCCESS
HomogeneousFE,Heterogeneous,-0.465599173553719,SUCCESS,-0.08863636363636364,FAILED,-0.6482438016528925,SUCCESS,-0.55,SUCCESS,-0.5650826446280992,SUCCESS
HomogeneousFE,HomogeneousLM,-0.5577922077922078,SUCCESS,-0.06298701298701298,FAILED,-0.7876623376623376,SUCCESS,-0.5987012987012987,SUCCESS,-0.5415584415584416,SUCCESS
HomogeneousFE,IsolatedLC,-0.5136969696969697,SUCCESS,-0.06375757575757576,FAILED,-0.5944242424242424,SUCCESS,-0.584,SUCCESS,-0.6346666666666667,SUCCESS
HomogeneousFE,IsolatedRB,0.186919555264879,FAILED,-0.4227599738391105,SUCCESS,0.015042511445389144,FAILED,0.3366906474820144,SUCCESS,0.2753433616742969,SUCCESS
HomogeneousFE,IsolatedFE,0.05424901185770751,FAILED,0.004841897233201581,FAILED,-0.07697628458498024,FAILED,0.2616600790513834,SUCCESS,0.2048418972332016,FAILED
HomogeneousFE,IsolatedLM,-0.33037483843171045,SUCCESS,-0.0952175786299009,FAILED,-0.5305471779405428,SUCCESS,-0.15217578629900905,FAILED,0.08470486859112451,FAILED
HomogeneousFE,Clean,0.581020284992379,SUCCESS,0.17557208179465408,FAILED,0.5413361702998251,SUCCESS,0.8047464631688779,SUCCESS,0.78931022842354,SUCCESS
HomogeneousLM,Heterogeneous,0.12114448051948051,FAILED,-0.04728084415584415,FAILED,0.16193181818181818,FAILED,0.025974025974025976,FAILED,-0.09131493506493507,FAILED
HomogeneousLM,HomogeneousFE,0.5577922077922078,SUCCESS,0.06298701298701298,FAILED,0.7876623376623376,SUCCESS,0.5987012987012987,SUCCESS,0.5415584415584416,SUCCESS
HomogeneousLM,IsolatedLC,0.06333333333333334,FAILED,-0.02,FAILED,0.25476190476190474,FAILED,0.062380952380952384,FAILED,-0.0919047619047619,FAILED
HomogeneousLM,IsolatedRB,0.7124871531346352,SUCCESS,-0.4763617677286742,SUCCESS,0.8656217882836588,SUCCESS,0.8229701952723536,SUCCESS,0.8347893114080165,SUCCESS
HomogeneousLM,IsolatedFE,0.6119953416149069,SUCCESS,0.05124223602484472,FAILED,0.7375776397515528,SUCCESS,0.7292313664596274,SUCCESS,0.6803183229813664,SUCCESS
HomogeneousLM,IsolatedLM,0.38337846987136087,SUCCESS,-0.07616790792146243,FAILED,0.35206499661475965,SUCCESS,0.5802301963439405,SUCCESS,0.6482735274204469,SUCCESS
HomogeneousLM,Clean,0.8307720747801765,SUCCESS,0.26179491713417674,FAILED,0.9225473806040927,SUCCESS,0.9465189924287483,SUCCESS,0.9530132295970036,SUCCESS
IsolatedLC,Heterogeneous,0.04522727272727273,FAILED,-0.012954545454545455,FAILED,-0.08545454545454545,FAILED,-0.024393939393939395,FAILED,-0.02946969696969697,FAILED
IsolatedLC,HomogeneousFE,0.5136969696969697,SUCCESS,0.06375757575757576,FAILED,0.5944242424242424,SUCCESS,0.584,SUCCESS,0.6346666666666667,SUCCESS
IsolatedLC,HomogeneousLM,-0.06333333333333334,FAILED,0.02,FAILED,-0.25476190476190474,FAILED,-0.062380952380952384,FAILED,0.0919047619047619,FAILED
IsolatedLC,IsolatedRB,0.6765467625899281,SUCCESS,-0.31798561151079136,SUCCESS,0.6642685851318945,SUCCESS,0.8132374100719425,SUCCESS,0.8957314148681055,SUCCESS
