firstAgg,secondAgg,cdCBO,mannCBO,cdDIT,mannDIT,cdmaxNest,mannmaxNest,cdRFC,mannRFC,cdWMC,mannWMC
FeLm,FeLm,-100,invalid,-100,invalid,-100,invalid,-100,invalid,-100,invalid
LcFe,LcFe,-100,invalid,-100,invalid,-100,invalid,-100,invalid,-100,invalid
LcLm,LcLm,-100,invalid,-100,invalid,-100,invalid,-100,invalid,-100,invalid
LcLmFe,LcLmFe,-100,invalid,-100,invalid,-100,invalid,-100,invalid,-100,invalid
LcRb,LcRb,-100,invalid,-100,invalid,-100,invalid,-100,invalid,-100,invalid
LcRbLm,LcRbLm,-100,invalid,-100,invalid,-100,invalid,-100,invalid,-100,invalid
LcRbLmFe,LcRbLmFe,-100,invalid,-100,invalid,-100,invalid,-100,invalid,-100,invalid
RbFe,RbFe,-100,invalid,-100,invalid,-100,invalid,-100,invalid,-100,invalid
RbLm,RbLm,-100,invalid,-100,invalid,-100,invalid,-100,invalid,-100,invalid
RbLmFe,RbLmFe,-100,invalid,-100,invalid,-100,invalid,-100,invalid,-100,invalid
FeLm,LcFe,-0.07574750830564785,FAILED,0.16877076411960132,FAILED,-0.07906976744186046,FAILED,-0.3893687707641196,SUCCESS,-0.6704318936877076,SUCCESS
FeLm,LcLm,-0.3263157894736842,FAILED,-0.07443609022556391,FAILED,-0.1511278195488722,FAILED,-0.39398496240601505,SUCCESS,-0.6037593984962406,SUCCESS
FeLm,LcLmFe,-0.3042016806722689,FAILED,0.23865546218487396,FAILED,-0.12436974789915967,FAILED,-0.5025210084033613,FAILED,-0.680672268907563,SUCCESS
FeLm,LcRb,-0.04285714285714286,FAILED,-0.17142857142857143,FAILED,0.42857142857142855,FAILED,0.1,FAILED,-0.35714285714285715,FAILED
FeLm,LcRbLm,-0.2,FAILED,-0.22857142857142856,FAILED,0.14285714285714285,FAILED,-0.5285714285714286,FAILED,-0.6,FAILED
FeLm,LcRbLmFe,-0.3,FAILED,-0.4,FAILED,-0.014285714285714285,FAILED,-0.7714285714285715,FAILED,-0.8285714285714286,FAILED
FeLm,RbFe,0.3157142857142857,FAILED,-0.3442857142857143,FAILED,0.36428571428571427,FAILED,0.3171428571428571,FAILED,0.18571428571428572,FAILED
FeLm,RbLm,0.1357142857142857,FAILED,-0.41785714285714287,FAILED,0.18928571428571428,FAILED,0.2357142857142857,FAILED,0.28214285714285714,FAILED
FeLm,RbLmFe,0.004081632653061225,FAILED,-0.31020408163265306,FAILED,-0.0653061224489796,FAILED,-0.10204081632653061,FAILED,-0.12244897959183673,FAILED
LcFe,FeLm,0.07574750830564785,FAILED,-0.16877076411960132,FAILED,0.07906976744186046,FAILED,0.3893687707641196,SUCCESS,0.6704318936877076,SUCCESS
LcFe,LcLm,-0.2692778457772338,FAILED,-0.22888616891064872,FAILED,-0.08751529987760098,FAILED,-0.004283965728274173,FAILED,0.19155446756425948,FAILED
LcFe,LcLmFe,-0.2968536251709986,FAILED,0.06976744186046512,FAILED,-0.03419972640218878,FAILED,-0.12995896032831739,FAILED,0.09712722298221614,FAILED
LcFe,LcRb,0.01744186046511628,FAILED,-0.48255813953488375,FAILED,0.5872093023255814,FAILED,0.5406976744186046,FAILED,0.4941860465116279,FAILED
LcFe,LcRbLm,-0.06976744186046512,FAILED,-0.5116279069767442,FAILED,0.2441860465116279,FAILED,-0.09302325581395349,FAILED,0.4186046511627907,FAILED
LcFe,LcRbLmFe,-0.5348837209302325,FAILED,-0.5348837209302325,FAILED,0.05813953488372093,FAILED,-0.29069767441860467,FAILED,-0.13953488372093023,FAILED
LcFe,RbFe,0.5558139534883721,SUCCESS,-0.5302325581395348,SUCCESS,0.5081395348837209,SUCCESS,0.6872093023255814,SUCCESS,0.827906976744186,SUCCESS
LcFe,RbLm,0.25,FAILED,-0.5523255813953488,FAILED,0.2558139534883721,FAILED,0.6627906976744186,SUCCESS,0.875,SUCCESS
LcFe,RbLmFe,0.0664451827242525,FAILED,-0.521594684385382,FAILED,0.03986710963455149,FAILED,0.31561461794019935,FAILED,0.6478405315614618,SUCCESS
LcLm,FeLm,0.3263157894736842,FAILED,0.07443609022556391,FAILED,0.1511278195488722,FAILED,0.39398496240601505,SUCCESS,0.6037593984962406,SUCCESS
LcLm,LcFe,0.2692778457772338,FAILED,0.22888616891064872,FAILED,0.08751529987760098,FAILED,0.004283965728274173,FAILED,-0.19155446756425948,FAILED
LcLm,LcLmFe,0.04024767801857585,FAILED,0.30340557275541796,FAILED,0.043343653250773995,FAILED,-0.11919504643962849,FAILED,-0.13777089783281735,FAILED
LcLm,LcRb,0.3223684210526316,FAILED,-0.1118421052631579,FAILED,0.756578947368421,SUCCESS,0.5460526315789473,FAILED,0.3815789473684211,FAILED
LcLm,LcRbLm,0.17105263157894737,FAILED,-0.15789473684210525,FAILED,0.40789473684210525,FAILED,-0.09210526315789473,FAILED,0.27631578947368424,FAILED
LcLm,LcRbLmFe,0.0,FAILED,-0.3026315789473684,FAILED,0.2236842105263158,FAILED,-0.2631578947368421,FAILED,-0.5,FAILED
LcLm,RbFe,0.6657894736842105,SUCCESS,-0.24736842105263157,FAILED,0.656578947368421,SUCCESS,0.6934210526315789,SUCCESS,0.7881578947368421,SUCCESS
LcLm,RbLm,0.4868421052631579,FAILED,-0.3092105263157895,FAILED,0.35526315789473684,FAILED,0.6513157894736842,SUCCESS,0.8782894736842105,SUCCESS
LcLm,RbLmFe,0.3383458646616541,FAILED,-0.22556390977443608,FAILED,0.16541353383458646,FAILED,0.3383458646616541,FAILED,0.5789473684210527,SUCCESS
LcLmFe,FeLm,0.3042016806722689,FAILED,-0.23865546218487396,FAILED,0.12436974789915967,FAILED,0.5025210084033613,FAILED,0.680672268907563,SUCCESS
LcLmFe,LcFe,0.2968536251709986,FAILED,-0.06976744186046512,FAILED,0.03419972640218878,FAILED,0.12995896032831739,FAILED,-0.09712722298221614,FAILED
LcLmFe,LcLm,-0.04024767801857585,FAILED,-0.30340557275541796,FAILED,-0.043343653250773995,FAILED,0.11919504643962849,FAILED,0.13777089783281735,FAILED
LcLmFe,LcRb,0.3088235294117647,FAILED,-0.6176470588235294,FAILED,0.7352941176470589,FAILED,0.7058823529411765,FAILED,0.5294117647058824,FAILED
LcLmFe,LcRbLm,0.23529411764705882,FAILED,-0.6470588235294118,FAILED,0.35294117647058826,FAILED,0.058823529411764705,FAILED,0.35294117647058826,FAILED
LcLmFe,LcRbLmFe,-0.20588235294117646,FAILED,-0.6176470588235294,FAILED,0.08823529411764706,FAILED,-0.3235294117647059,FAILED,-0.29411764705882354,FAILED
LcLmFe,RbFe,0.7382352941176471,SUCCESS,-0.6411764705882353,SUCCESS,0.6676470588235294,SUCCESS,0.788235294117647,SUCCESS,0.8235294117647058,SUCCESS
LcLmFe,RbLm,0.5661764705882353,FAILED,-0.6397058823529411,FAILED,0.34558823529411764,FAILED,0.7867647058823529,SUCCESS,0.9411764705882353,SUCCESS
LcLmFe,RbLmFe,0.3949579831932773,FAILED,-0.6218487394957983,FAILED,0.1092436974789916,FAILED,0.5126050420168067,FAILED,0.6890756302521008,FAILED
LcRb,FeLm,0.04285714285714286,FAILED,0.17142857142857143,FAILED,-0.42857142857142855,FAILED,-0.1,FAILED,0.35714285714285715,FAILED
LcRb,LcFe,-0.01744186046511628,FAILED,0.48255813953488375,FAILED,-0.5872093023255814,FAILED,-0.5406976744186046,FAILED,-0.4941860465116279,FAILED
LcRb,LcLm,-0.3223684210526316,FAILED,0.1118421052631579,FAILED,-0.756578947368421,SUCCESS,-0.5460526315789473,FAILED,-0.3815789473684211,FAILED
LcRb,LcLmFe,-0.3088235294117647,FAILED,0.6176470588235294,FAILED,-0.7352941176470589,FAILED,-0.7058823529411765,FAILED,-0.5294117647058824,FAILED
LcRb,LcRbLm,-0.25,FAILED,-0.25,FAILED,-0.5,FAILED,-0.75,FAILED,-0.25,FAILED
LcRb,LcRbLmFe,-0.5,FAILED,-0.125,FAILED,-0.875,FAILED,-1.0,FAILED,-0.75,FAILED
LcRb,RbFe,0.625,FAILED,-0.2625,FAILED,-0.0375,FAILED,0.4,FAILED,0.65,FAILED
LcRb,RbLm,0.3125,FAILED,-0.46875,FAILED,-0.28125,FAILED,0.25,FAILED,0.6875,FAILED
LcRb,RbLmFe,0.0,FAILED,-0.2857142857142857,FAILED,-0.6428571428571429,FAILED,-0.39285714285714285,FAILED,0.2857142857142857,FAILED
LcRbLm,FeLm,0.2,FAILED,0.22857142857142856,FAILED,-0.14285714285714285,FAILED,0.5285714285714286,FAILED,0.6,FAILED
LcRbLm,LcFe,0.06976744186046512,FAILED,0.5116279069767442,FAILED,-0.2441860465116279,FAILED,0.09302325581395349,FAILED,-0.4186046511627907,FAILED
LcRbLm,LcLm,-0.17105263157894737,FAILED,0.15789473684210525,FAILED,-0.40789473684210525,FAILED,0.09210526315789473,FAILED,-0.27631578947368424,FAILED
LcRbLm,LcLmFe,-0.23529411764705882,FAILED,0.6470588235294118,FAILED,-0.35294117647058826,FAILED,-0.058823529411764705,FAILED,-0.35294117647058826,FAILED
LcRbLm,LcRb,0.25,FAILED,0.25,FAILED,0.5,FAILED,0.75,FAILED,0.25,FAILED
