sistema;classe;lc;rb;fe;lm;nfe;nlm;wmc;maxNest;cbo;lcom*;noc;dit;loc;nom;classification
dbeaver;org.jkiss.dbeaver.ext.wmi.model.WMIStatement;0;0;0;0;0;0;22;1;17;0.87218046;0;1;82;19;WBS
dbeaver;org.jkiss.utils.ByteNumberFormat;0;0;0;0;0;0;15;3;2;0.82142866;0;3;67;7;WBS
dbeaver;org.jkiss.dbeaver.ext.oracle.model.OracleObjectType;0;0;0;0;0;0;19;1;22;0.7166667;0;1;145;10;WBS
dbeaver;org.jkiss.dbeaver.utils.GeneralUtils;0;0;0;0;0;0;165;10;24;0.97888386;0;1;571;51;WBS
dbeaver;org.jkiss.dbeaver.ext.db2.ui.config.DB2SequenceConfigurator$Anonymous1;0;0;0;0;0;0;2;1;4;0.0;0;1;10;1;WBS
dbeaver;org.jkiss.dbeaver.model.runtime.features.DBRFeatureRegistry;0;0;0;0;0;0;17;4;7;0.8333333;0;1;55;8;WBS
dbeaver;org.jkiss.dbeaver.ext.db2.model.DB2DataSourceInfo;0;0;0;0;0;0;3;0;4;0.0;0;2;11;3;WBS
dbeaver;org.jkiss.dbeaver.ext.mssql.ui.tools.maintenance.SQLServerToolTriggerDisable;0;0;0;0;0;0;1;0;1;0.0;0;2;5;1;WBS
dbeaver;org.jkiss.dbeaver.ui.editors.json.JSONPartitionScanner;0;0;0;0;0;0;1;0;5;0.5;0;2;10;1;WBS
dbeaver;org.jkiss.dbeaver.tools.transfer.stream.StreamMappingAttribute;0;0;0;0;0;0;11;1;10;0.53333336;0;1;42;10;WBS
dbeaver;org.jkiss.dbeaver.ext.db2.manager.DB2ModuleManager;0;0;0;0;0;0;2;0;7;0.5;0;3;10;2;WBS
dbeaver;org.jkiss.dbeaver.registry.ProjectMetadata$ProjectSyncJob;0;0;0;0;0;0;11;8;5;0.0;0;2;55;2;WBS
dbeaver;org.jkiss.dbeaver.tools.scripts.ScriptsImportData;0;0;0;0;0;0;6;0;2;0.6666667;0;1;29;6;WBS
dbeaver;org.jkiss.dbeaver.ext.db2.model.cache.DB2RemoteServerOptionCache;0;0;0;0;0;0;3;0;8;0.5;0;2;20;2;WBS
dbeaver;org.jkiss.dbeaver.ext.greenplum.model.GreenplumFunction$FunctionExecLocation;0;0;0;0;0;0;2;0;0;0.0;0;1;8;2;WBS
dbeaver;org.jkiss.dbeaver.ui.controls.ViewerColumnController$ConfigDialog;0;0;0;0;0;0;20;3;9;0.625;0;2;85;8;WBS
dbeaver;org.jkiss.dbeaver.ui.ICommentsSupport;0;0;0;0;0;0;2;0;2;0.0;0;1;4;2;WBS
dbeaver;org.jkiss.dbeaver.ext.clickhouse.model.ClickhouseDataSource;0;0;0;0;0;0;5;1;13;0.8333334;0;2;29;3;WBS
dbeaver;org.jkiss.dbeaver.ui.navigator.itemlist.DatabaseObjectListControl;0;0;0;0;0;0;3;1;11;0.33333334;0;5;47;3;WBS
dbeaver;org.jkiss.dbeaver.model.qm.meta.QMMTransactionSavepointInfo$Anonymous1;0;0;0;0;0;0;7;1;1;0.33333334;0;1;17;3;WBS
dbeaver;org.jkiss.dbeaver.ui.actions.FolderPropertyTester;0;0;0;0;0;0;2;1;4;0.0;0;2;11;1;WBS
dbeaver;org.jkiss.dbeaver.ext.db2.tasks.DB2ReorgIndexToolSettings$CheckStorageOptionListProvider;0;0;0;0;0;0;2;0;2;0.0;0;1;8;2;WBS
dbeaver;org.jkiss.dbeaver.ui.gis.presentation.GeometryPresentation;0;0;0;0;0;0;25;6;24;0.8846154;0;2;81;13;WBS
dbeaver;org.jkiss.dbeaver.ext.exasol.ui.config.ExasolConnectionConfigurator;0;0;0;0;0;0;1;0;4;0.0;0;1;19;1;WBS
dbeaver;org.jkiss.dbeaver.ext.mssql.model.generic.SQLServerGenericSynonym;0;0;0;0;0;0;5;1;12;0.5;0;2;27;3;WBS
dbeaver;org.jkiss.dbeaver.ext.db2.manager.DB2TablespaceManager;0;0;0;0;0;0;2;0;7;0.5;0;3;10;2;WBS
dbeaver;org.jkiss.dbeaver.ext.wmi.WMIMessages;0;0;0;0;0;0;2;0;2;1.0;0;2;13;1;WBS
dbeaver;org.jkiss.dbeaver.ext.oracle.edit.OracleProcedureManager;0;0;0;0;0;0;8;1;19;0.0;0;2;29;7;WBS
dbeaver;org.jkiss.dbeaver.tools.transfer.database.DatabaseTransferConsumerSerializer;0;0;0;0;0;0;2;0;6;1.0;0;1;8;2;WBS
dbeaver;org.jkiss.dbeaver.ext.db2.model.fed.DB2WrapperType;0;0;0;0;0;0;3;0;1;0.0;0;1;11;3;WBS
dbeaver;org.jkiss.dbeaver.model.impl.jdbc.JDBCUnknownType;0;0;0;0;0;0;4;0;0;0.375;0;1;17;4;WBS
dbeaver;org.jkiss.dbeaver.ui.dashboard.model.data.DashboardDataHistogram;0;0;0;0;0;0;2;0;2;0.0;0;2;9;2;WBS
