sistema;classe;lc;rb;fe;lm;nfe;nlm;wmc;maxNest;cbo;lcom*;noc;dit;loc;nom;classification
dbeaver;org.jkiss.dbeaver.runtime.properties.ObjectAttributeDescriptor;1;0;0;0;0;0;50;3;14;0.8166667;2;1;145;18;UniqueLC
dbeaver;org.jkiss.dbeaver.model.sql.SQLQuery;1;0;0;0;0;0;86;6;30;0.90032685;0;1;290;36;UniqueLC
dbeaver;org.jkiss.dbeaver.ui.navigator.actions.NavigatorObjectsDeleter;1;0;0;0;0;0;77;4;31;0.8368422;0;1;290;19;UniqueLC
dbeaver;org.jkiss.dbeaver.model.virtual.DBVEntityAttribute;1;0;0;0;0;0;69;3;18;0.90824467;0;1;226;47;UniqueLC
dbeaver;org.jkiss.dbeaver.model.navigator.DBNModel;1;0;0;0;0;0;160;7;40;0.878788;0;2;586;33;UniqueLC
dbeaver;org.jkiss.dbeaver.ui.gis.panel.GISLeafletViewer;1;0;0;0;0;0;85;5;39;0.8566176;0;1;472;16;UniqueLC
dbeaver;org.jkiss.dbeaver.erd.model.ERDDiagram;1;0;0;0;0;0;66;2;18;0.8833334;0;2;260;35;UniqueLC
dbeaver;org.jkiss.dbeaver.ext.mssql.model.SQLServerSchema;1;0;0;0;0;0;71;5;44;0.9060605;0;9;586;44;UniqueLC
dbeaver;org.jkiss.dbeaver.ui.preferences.TargetPrefPage;1;0;0;0;0;0;61;4;25;0.92592585;4;2;201;27;UniqueLC
dbeaver;org.jkiss.dbeaver.ext.generic.views.GenericConnectionPage;1;0;0;0;0;0;86;3;25;0.81052643;0;2;431;15;UniqueLC
fastjson;com.alibaba.fastjson.util.JavaBeanInfo;1;0;0;0;0;0;283;7;13;0.8247863;0;1;912;13;UniqueLC
fastjson;com.alibaba.fastjson.util.FieldInfo;1;0;0;0;0;0;130;4;7;0.8204544;0;1;445;20;UniqueLC
fastjson;com.alibaba.fastjson.JSONWriter;1;0;0;0;0;0;45;1;6;0.68333334;0;1;157;20;UniqueLC
fastjson;com.alibaba.fastjson.parser.JSONLexerBase;1;0;0;0;0;0;1350;8;13;0.8926406;2;1;4866;110;UniqueLC
fastjson;com.alibaba.fastjson.serializer.SerializeConfig;1;0;0;0;0;0;211;7;40;0.91826916;1;1;696;26;UniqueLC
gson;com.google.gson.internal.Excluder;1;0;0;0;0;0;51;3;13;0.8529412;0;1;171;17;UniqueLC
jsoup;org.jsoup.nodes.Document;1;0;0;0;0;0;59;5;20;0.90000004;0;3;289;30;UniqueLC
jsoup;org.jsoup.nodes.Node;1;0;0;0;0;0;122;3;17;0.8690476;2;1;370;63;UniqueLC
junit4;org.junit.runners.BlockJUnit4ClassRunner;1;0;0;0;0;0;55;3;30;0.96875;15;3;211;32;UniqueLC
libgdx;com.badlogic.gdx.utils.SharedLibraryLoader;1;0;0;0;0;0;78;4;5;0.9166667;0;1;235;16;UniqueLC
libgdx;com.badlogic.gdx.physics.box2d.World;1;0;0;0;0;0;121;3;48;0.92532456;0;1;347;77;UniqueLC
libgdx;com.badlogic.gdx.scenes.scene2d.ui.SplitPane;1;0;0;0;0;0;84;2;17;0.8348214;0;4;297;32;UniqueLC
libgdx;com.badlogic.gdx.backends.lwjgl.LwjglGL20;1;0;0;0;0;0;209;6;6;0.9737374;1;1;580;165;UniqueLC
libgdx;com.badlogic.gdx.graphics.g3d.ModelInstance;1;0;0;0;0;0;103;4;17;0.80519485;0;1;281;44;UniqueLC
libgdx;com.badlogic.gdx.scenes.scene2d.utils.DragAndDrop;1;0;0;0;0;0;25;1;11;0.92894745;0;1;236;19;UniqueLC
libgdx;com.badlogic.gdx.backends.iosrobovm.IOSGraphics;1;0;0;0;0;0;84;2;33;0.95292187;0;4;377;56;UniqueLC
libgdx;com.badlogic.gdx.physics.box2d.Body;1;0;0;0;0;0;110;1;12;0.9132275;0;1;307;105;UniqueLC
libgdx;com.badlogic.gdx.graphics.g2d.PixmapPacker;1;0;0;0;0;0;111;6;17;0.88888896;0;2;577;33;UniqueLC
libgdx;com.badlogic.gdx.backends.lwjgl3.Lwjgl3GL20;1;0;0;0;0;0;209;6;6;0.9737374;1;1;576;165;UniqueLC
libgdx;com.badlogic.gdx.tools.particleeditor.Chart;1;0;0;0;0;0;45;5;4;0.86134464;0;5;291;14;UniqueLC
libgdx;com.badlogic.gdx.scenes.scene2d.ui.Slider;1;0;0;0;0;0;55;3;11;0.8541667;0;5;163;16;UniqueLC
libgdx;com.badlogic.gdx.backends.lwjgl3.Lwjgl3Graphics;1;0;0;0;0;0;82;2;24;0.94601893;0;4;362;57;UniqueLC
libgdx;com.badlogic.gdx.utils.XmlReader;1;0;0;0;0;0;106;9;11;0.9269006;0;1;558;19;UniqueLC
libgdx;com.badlogic.gdx.scenes.scene2d.ui.HorizontalGroup;1;0;0;0;0;0;126;4;10;0.8927124;0;4;401;52;UniqueLC
libgdx;com.badlogic.gdx.backends.lwjgl.LwjglAWTInput;1;0;0;0;0;0;227;4;16;0.9241623;0;2;768;63;UniqueLC
libgdx;com.badlogic.gdx.tools.hiero.HieroSettings;1;0;0;0;0;0;73;5;5;0.9081634;0;1;270;42;UniqueLC
libgdx;com.badlogic.gdx.graphics.g3d.model.Node;1;0;0;0;0;0;65;3;10;0.8400001;0;1;166;25;UniqueLC
libgdx;com.badlogic.gdx.tools.texturepacker.ImageProcessor;1;0;0;0;0;0;108;4;8;0.8319327;0;1;338;17;UniqueLC
nanohttpd;org.nanohttpd.protocols.http.NanoHTTPD;1;0;0;0;0;0;68;3;15;0.9397758;20;3;282;34;UniqueLC
nanohttpd;org.nanohttpd.protocols.http.response.Response;1;0;0;0;0;0;72;3;8;0.8533725;1;1;257;31;UniqueLC
nanohttpd;org.nanohttpd.webserver.SimpleWebServer;1;0;0;0;0;0;118;5;10;0.8863636;0;2;448;22;UniqueLC
nanohttpd;org.nanohttpd.protocols.http.HTTPSession;1;0;0;0;0;0;113;8;12;0.861244;0;1;480;22;UniqueLC
webmagic;us.codecraft.webmagic.Site;1;0;0;0;0;0;54;1;3;0.8808081;0;1;171;33;UniqueLC
