sistema;classe;lc;rb;fe;lm;nfe;nlm;wmc;maxNest;cbo;lcom*;noc;dit;loc;nom;classification
libgdx;com.badlogic.gdx.graphics.glutils.MipMapGenerator;0;0;1;0;2;0;19;2;3;0.5714286;0;1;54;7;AggFE
libgdx;com.badlogic.gdx.scenes.scene2d.utils.Selection;0;0;1;0;2;0;93;4;12;0.8222222;0;1;229;35;AggFE
libgdx;com.badlogic.gdx.graphics.glutils.FacedCubemapData;0;0;1;0;3;0;52;4;10;0.4117647;0;1;91;17;AggFE
libgdx;com.badlogic.gdx.math.CatmullRomSpline;0;0;1;0;2;0;50;2;5;0.7314815;0;1;137;18;AggFE
libgdx;com.badlogic.gdx.scenes.scene2d.utils.SpriteDrawable;0;0;1;0;2;0;9;1;7;0.125;0;2;54;8;AggFE
libgdx;com.badlogic.gdx.math.Frustum;0;0;1;0;3;0;45;2;7;0.78787875;0;1;98;11;AggFE
libgdx;com.badlogic.gdx.assets.AssetLoadingTask;0;0;1;0;3;0;32;4;12;0.6458333;0;1;104;8;AggFE
libgdx;com.badlogic.gdx.scenes.scene2d.ui.Dialog;0;0;1;0;2;0;41;2;21;0.8937198;0;6;175;23;AggFE
libgdx;com.badlogic.gdx.maps.tiled.BaseTmxMapLoader;0;0;1;0;4;0;133;8;46;0.8861539;0;3;566;25;AggFE
libgdx;com.badlogic.gdx.graphics.g3d.decals.Decal;0;0;1;0;2;0;64;1;8;0.94784486;0;1;386;58;AggFE
libgdx;com.badlogic.gdx.graphics.glutils.ETC1;0;0;1;0;2;0;15;1;7;1.0;0;1;131;12;AggFE
libgdx;com.badlogic.gdx.scenes.scene2d.actions.Actions;0;0;1;0;2;0;77;1;38;0.0;0;1;377;75;AggFE
libgdx;com.badlogic.gdx.graphics.OrthographicCamera;0;0;1;0;2;0;11;1;5;0.7777778;0;2;53;9;AggFE
libgdx;com.badlogic.gdx.tools.flame.FlameMain;0;0;1;0;2;0;109;4;69;0.9405594;0;6;716;39;AggFE
libgdx;com.badlogic.gdx.tools.flame.EffectPanel;0;0;1;0;4;0;34;3;34;0.69607836;0;5;334;17;AggFE
netty;com.corundumstudio.socketio.SocketIOServer;0;0;1;0;2;0;36;2;28;0.81500006;0;1;152;25;AggFE
netty;com.corundumstudio.socketio.SocketIOChannelInitializer;0;0;1;0;2;0;16;2;34;0.8194444;0;2;126;8;AggFE
webmagic;us.codecraft.webmagic.downloader.HttpUriRequestConverter;0;0;1;0;2;0;25;2;19;0.0;0;1;79;5;AggFE
webmagic;us.codecraft.webmagic.downloader.HttpClientGenerator;0;0;1;0;2;0;16;2;16;0.71428573;0;1;102;7;AggFE
